Node, generations
Node 5556, 591.2228057939913
Node 4884, 497.89977388389536
Node 5088, 522.7603233213151
Node 825, 46.650319694313566
Node 5030, 515.7306497630491
Node 837, 47.37845641279796
Node 9108, 1084.0271885284064
Node 5851, 638.7670325541217
Node 9305, 1313.6023374898034
Node 9168, 1121.2499679678247
Node 9135, 1097.7357669854973
Node 8670, 1011.6265480633296
Node 1170, 87.60914806557118
Node 795, 42.428063269980754
Node 640, 14.874930910262107
Node 4150, 399.55272919564413
Node 691, 26.146732088240814
Node 2502, 221.29336925698797
Node 2437, 211.8735178269637
Node 2104, 179.34870916676172
Node 1879, 159.4082976842643
Node 8960, 1039.8442012621522
Node 8808, 1019.4694874966535
Node 6052, 673.0791188915523
Node 1210, 93.19960390018129
Node 8810, 1019.7746821067827
Node 1934, 163.92277517652622
Node 8715, 1013.3565924642145
Node 1744, 147.20737121513312
Node 7105, 860.3060871159234
Node 741, 35.360734691272306
Node 2367, 205.65135944845196
Node 9138, 1100.3475278072003
Node 8952, 1038.522781990676
Node 9239, 1187.485491316743
Node 8521, 1006.973940693062
Node 3628, 339.5887454782968
Node 2789, 249.08393140139583
Node 1524, 124.64620640203125
Node 2635, 233.02697799877416
Node 996, 69.51926851269549
Node 644, 16.15765390365899
Node 1908, 162.03575464462207
Node 662, 20.128976899464806
Node 1594, 131.33435297020648
Node 929, 61.621056364390434
Node 788, 41.55335886958713
Node 4603, 459.8243531563019
Node 886, 55.72979585266224
Node 610, 3.0700284774631927
Node 626, 8.427368414014195
Node 9039, 1059.204914257776
Node 4598, 459.4141227762521
Node 1361, 108.52101698960955
Node 736, 33.910993860071656
Node 8910, 1031.0779172206271
Node 5217, 542.3662864464859
Node 3738, 353.4848528673825
Node 3572, 332.87868962929156
Node 4311, 420.67554038791013
Node 757, 37.372425477392596
Node 3400, 315.20048835722275
Node 1450, 117.06331384190104
Node 933, 62.513854246780824
Node 1715, 144.17163660921514
Node 9402, 1781.1002140737562
Node 9377, 1624.1493434913866
Node 9344, 1442.8101403516355
Node 9097, 1079.6811523947833
Node 9037, 1058.8271689034787
Node 8746, 1014.6969716324045
Node 2273, 196.6383425065558
Node 1997, 169.72315841768773
Node 7160, 869.1009593483692
Node 5145, 531.7012804054453
Node 3967, 380.68956872684754
Node 2781, 248.16600997373195
Node 4948, 503.60670161422956
Node 4698, 474.339597637515
Node 4596, 459.0483411920998
Node 4362, 426.5672021179532
Node 713, 29.56579567765933
Node 2873, 258.37587340626214
Node 2751, 244.95370942103835
Node 872, 53.250117268619654
Node 704, 28.386851927772863
Node 629, 9.258400157030367
Node 8848, 1022.7725817836472
Node 3440, 318.76104621834185
Node 1433, 115.27484466420347
Node 613, 3.8802154305511367
Node 3354, 310.89283040113145
Node 8684, 1012.0875390261187
Node 5922, 649.1892126594132
Node 707, 28.954314592805208
Node 621, 6.7145338630484
Node 6444, 733.9019886906058
Node 1940, 164.30977001374035
Node 9080, 1071.9370907053567
Node 8755, 1015.2481340473374
Node 2762, 246.09169780584324
Node 1736, 146.78046756173046
Node 2303, 199.482399382835
Node 9020, 1053.9219555031375
Node 5065, 519.8329682480985
Node 745, 35.83271176105649
Node 630, 9.425928646183268
Node 8974, 1043.3773873394512
Node 2444, 212.6418991891538
Node 1177, 88.61824665317535
Node 8906, 1030.5510497504458
Node 8764, 1015.876504748075
Node 8680, 1011.8410052379395
Node 4013, 384.86869751031054
Node 2421, 210.60512976508755
Node 4010, 384.3990543224347
Node 1980, 168.08288901683304
Node 1984, 168.3866730144788
Node 8111, 1001.7761363585215
Node 1141, 84.9485298519571
Node 7050, 850.3450675920161
Node 3226, 296.47114160835133
Node 8893, 1027.5725686018243
Node 9162, 1114.5323602229096
Node 8647, 1010.6231947171692
Node 8646, 1010.6151199116424
Node 4120, 396.80128669837893
