Total time,Next time interval,Population size
219.43889882366688,0.12799415136111897,9279
219.566892975028,0.12847085211106726,9279
219.69536382713906,0.12895022096222797,9279
219.8243140481013,0.12943227786302133,9279
219.95374632596432,0.12991704294865064,9279
220.08366336891297,0.13040453654320466,9279
220.21406790545618,0.13089477916178816,9279
220.34496268461797,0.13138779151268,9279
220.47635047613065,0.1318835944995203,9279
220.60823407063017,0.13238220922352606,9279
220.7406162798537,0.13288365698573637,9279
220.87349993683944,0.13338795928928757,9279
221.00688789612872,0.1338951378417183,9279
221.14078303397042,0.1344052145573058,9279
221.27518824852774,0.13491821155943293,9279
221.41010646008718,0.13543415118298718,9279
221.54554061127016,0.13595305597679172,9279
221.68149366724694,0.13647494870606924,9279
221.81796861595302,0.13699985235493872,9279
221.95496846830795,0.1375277901289462,9279
